sender_id,receiver_id,interact_type,time,weight
环015,文012,私聊,2025-10-22 07:41:29.902093,1
环043,文034,群聊发言,2025-11-09 21:08:29.902093,5
人068,文047,群聊发言,2025-11-09 03:24:29.902093,2
人011,文006,@提及,2025-10-19 06:06:29.902093,4
环045,文053,私聊,2025-11-17 19:43:29.902093,5
人099,文062,@提及,2025-11-08 04:18:29.902093,1
文095,文030,群聊发言,2025-10-23 15:54:29.902093,2
文066,文087,群聊发言,2025-10-26 01:11:29.902093,5
文046,人086,群聊发言,2025-10-27 16:31:29.902093,5
文046,人086,群聊发言,2025-10-27 16:31:29.902093,5
文075,人057,@提及,2025-11-10 19:59:29.902093,4
文011,人040,@提及,2025-10-24 12:02:29.902093,1
人006,人095,群聊发言,2025-10-20 14:19:29.902093,1
文033,人003,@提及,2025-10-19 20:24:29.902093,3
文039,文060,文件分享,2025-11-06 19:53:29.902093,2
环073,文050,群聊发言,2025-11-01 18:07:29.902093,1
人075,人032,@提及,2025-11-09 10:41:29.902093,2
人075,人032,@提及,2025-11-09 10:41:29.902093,2
环012,文015,@提及,2025-10-21 22:11:29.902093,5
人063,文022,群聊发言,2025-11-13 21:03:29.902093,1
人063,文022,群聊发言,2025-11-13 21:03:29.902093,1
环075,文004,私聊,2025-11-17 15:03:29.902093,5
文086,文023,群聊发言,2025-11-12 01:59:29.902093,2
人086,环023,@提及,2025-10-20 12:27:29.902093,1
人086,环023,@提及,2025-10-20 12:27:29.902093,1
人060,,@提及,2025-11-09 10:39:29.902093,1
环024,环017,群聊发言,2025-11-10 04:14:29.902093,2
人049,人089,@提及,2025-11-09 00:57:29.902093,1
人016,环042,@提及,2025-10-28 02:23:29.902093,4
人095,文061,私聊,2025-10-18 22:56:29.902093,2
人086,文049,@提及,2025-10-20 17:10:29.902093,4
文009,环035,@提及,2025-11-07 20:52:29.902093,5
环048,文045,文件分享,2025-10-30 15:27:29.902093,4
文007,人058,@提及,2025-11-05 04:32:29.902093,5
人004,文090,群聊发言,2025-10-21 18:59:29.902093,1
文047,人052,群聊发言,2025-11-16 00:00:29.902093,2
人005,环069,@提及,2025-10-28 21:51:29.902093,5
文082,文007,@提及,2025-11-11 08:24:29.902093,5
人018,环065,私聊,2025-11-02 03:20:29.902093,5
人046,环013,群聊发言,2025-11-06 21:19:29.902093,1
人060,人031,群聊发言,2025-11-02 10:53:29.902093,3
人060,人031,群聊发言,2025-11-02 10:53:29.902093,3
人092,文076,文件分享,2025-11-17 03:34:29.902093,1
环081,文016,@提及,2025-10-23 09:33:29.902093,1
文005,文020,@提及,2025-10-29 05:24:29.902093,3
环020,环046,群聊发言,2025-10-29 18:59:29.902093,2
人027,人072,@提及,2025-11-16 08:03:29.902093,5
人056,人066,私聊,2025-11-12 00:50:29.902093,4
人056,人066,私聊,2025-11-12 00:50:29.902093,4
人089,文038,群聊发言,2025-11-13 21:10:29.902093,4
人047,人048,@提及,2025-11-03 20:05:29.902093,1
人062,文079,@提及,2025-11-13 00:20:29.902093,4
文064,文087,@提及,2025-11-01 18:43:29.902093,1
人014,,私聊,2025-10-27 19:47:29.902093,1
人040,环051,@提及,2025-11-04 08:23:29.902093,4
人098,环041,群聊发言,2025-10-24 22:39:29.902093,1
人072,人035,群聊发言,2025-11-06 03:01:29.902093,2
文086,文015,私聊,2025-10-21 20:21:29.902093,3
环080,人064,文件分享,2025-11-02 23:13:29.902093,1
环049,环006,群聊发言,2025-10-26 15:41:29.902093,5
环049,环006,群聊发言,2025-10-26 15:41:29.902093,5
环009,文042,@提及,2025-11-08 16:39:29.902093,4
环009,文042,@提及,2025-11-08 16:39:29.902093,4
环094,人053,文件分享,2025-11-16 21:33:29.902093,1
环079,人032,私聊,2025-10-28 13:31:29.902093,1
环013,文077,私聊,2025-10-29 14:09:29.902093,2
环013,文077,私聊,2025-10-29 14:09:29.902093,2
人031,人094,@提及,2025-11-07 21:35:29.902093,2
人002,文076,@提及,2025-10-23 08:06:29.902093,2
人067,文005,文件分享,2025-11-09 13:50:29.902093,5
环075,人011,私聊,2025-11-17 11:36:29.902093,4
文042,环090,文件分享,2025-11-04 16:09:29.902093,4
文096,环056,文件分享,2025-11-01 22:45:29.902093,3
环009,环070,@提及,2025-10-22 06:35:29.902093,4
文007,人019,群聊发言,2025-11-07 06:57:29.902093,3
文053,文033,群聊发言,2025-11-13 10:32:29.902093,5
文032,环076,私聊,2025-10-27 20:16:29.902093,4
文059,文075,群聊发言,2025-10-26 06:29:29.902093,2
文037,环098,@提及,2025-10-29 23:42:29.902093,3
人054,文019,文件分享,2025-10-23 03:21:29.902093,2
文031,环080,@提及,2025-11-11 20:04:29.902093,4
人065,人016,@提及,2025-10-19 00:20:29.902093,1
环055,环049,@提及,2025-10-27 01:05:29.902093,5
文046,人023,@提及,2025-11-03 10:55:29.902093,3
文046,人023,@提及,2025-11-03 10:55:29.902093,3
人065,人090,@提及,2025-10-31 11:23:29.902093,2
人002,环086,私聊,2025-11-15 02:57:29.902093,1
人033,环081,群聊发言,2025-11-05 14:38:29.902093,1
环009,人054,群聊发言,2025-10-28 21:02:29.902093,5
文027,文043,@提及,2025-11-04 01:07:29.902093,1
文027,文043,@提及,2025-11-04 01:07:29.902093,1
人044,文094,私聊,2025-10-18 22:14:29.902093,5
环009,环048,群聊发言,2025-11-08 20:42:29.902093,3
环009,环048,群聊发言,2025-11-08 20:42:29.902093,3
文099,文022,@提及,2025-11-03 09:58:29.902093,4
文019,文033,文件分享,2025-10-20 20:20:29.902093,1
文019,文033,文件分享,2025-10-20 20:20:29.902093,1
人058,文019,@提及,2025-10-29 15:24:29.902093,3
环084,文047,群聊发言,2025-11-04 21:50:29.902093,2
文093,环027,群聊发言,2025-11-10 01:32:29.902093,3
人067,文041,文件分享,2025-11-02 15:00:29.902093,4
人047,文097,群聊发言,2025-11-04 11:24:29.902093,2
人047,文097,群聊发言,2025-11-04 11:24:29.902093,2
环009,环062,文件分享,2025-11-11 12:32:29.902093,3
环078,人064,私聊,2025-10-31 07:59:29.902093,3
文005,环069,文件分享,2025-11-10 04:20:29.902093,2
文005,环069,文件分享,2025-11-10 04:20:29.902093,2
人017,人088,群聊发言,2025-11-15 10:31:29.902093,4
文026,人080,群聊发言,2025-11-14 01:21:29.902093,4
文026,人080,群聊发言,2025-11-14 01:21:29.902093,4
文033,环087,@提及,2025-11-06 02:46:29.902093,3
人014,文005,群聊发言,2025-11-06 05:46:29.902093,3
人014,文005,群聊发言,2025-11-06 05:46:29.902093,3
人071,人049,@提及,2025-11-07 06:17:29.902093,5
人054,环001,群聊发言,2025-11-14 19:59:29.902093,5
人019,环002,群聊发言,2025-10-26 11:53:29.902093,3
文014,文080,群聊发言,2025-11-12 13:39:29.902093,1
文010,环062,@提及,2025-10-28 05:11:29.902093,3
环041,环009,私聊,2025-11-10 15:00:29.902093,4
环072,人027,@提及,2025-10-30 11:45:29.902093,2
文074,环096,群聊发言,2025-10-29 07:09:29.902093,2
文039,人071,@提及,2025-11-14 01:55:29.902093,5
环015,环012,@提及,2025-11-10 07:10:29.902093,3
人086,文061,群聊发言,2025-10-21 07:31:29.902093,4
环088,人008,群聊发言,2025-11-08 06:12:29.902093,2
人096,人067,@提及,2025-11-12 11:58:29.902093,5
环077,人082,私聊,2025-11-17 00:56:29.902093,3
环076,文046,群聊发言,2025-11-15 12:47:29.902093,2
人046,环098,群聊发言,2025-10-20 06:49:29.902093,3
环025,环043,群聊发言,2025-10-23 08:11:29.902093,1
环025,环043,群聊发言,2025-10-23 08:11:29.902093,1
环005,人054,@提及,2025-11-06 07:09:29.902093,5
人029,人018,群聊发言,2025-11-05 17:43:29.902093,1
环081,人057,私聊,2025-11-15 00:54:29.902093,1
文038,文084,私聊,2025-11-10 16:20:29.902093,2
环029,环011,群聊发言,2025-11-09 19:25:29.902093,4
环100,人086,私聊,2025-11-05 05:33:29.902093,5
文005,人027,私聊,2025-11-16 16:05:29.902093,3
环038,人089,@提及,2025-10-27 16:31:29.902093,2
环066,环056,@提及,2025-10-29 13:15:29.902093,4
环073,人001,私聊,2025-10-29 17:13:29.902093,3
环079,文029,群聊发言,2025-10-19 13:03:29.902093,4
环067,人064,@提及,2025-11-07 15:48:29.902093,1
人009,文094,群聊发言,2025-11-15 22:13:29.902093,4
人090,文047,@提及,2025-11-07 21:56:29.902093,5
文073,人062,群聊发言,2025-10-27 09:26:29.902093,4
环082,环046,群聊发言,2025-10-23 18:08:29.902093,1
环089,文081,群聊发言,2025-11-04 15:19:29.902093,2
文055,人018,私聊,2025-10-21 11:54:29.902093,1
文055,人018,私聊,2025-10-21 11:54:29.902093,1
文041,环037,@提及,2025-11-03 17:08:29.902093,5
环018,文014,群聊发言,2025-11-15 19:09:29.902093,5
文085,文042,@提及,2025-10-26 00:40:29.902093,5
文068,人079,@提及,2025-10-30 21:52:29.902093,5
人061,环083,@提及,2025-10-29 15:09:29.902093,5
文031,环019,群聊发言,2025-10-21 00:40:29.902093,1
环076,文069,私聊,2025-11-14 05:50:29.902093,2
环003,环011,群聊发言,2025-11-08 08:47:29.902093,2
环003,环011,群聊发言,2025-11-08 08:47:29.902093,2
人084,人028,群聊发言,2025-10-28 09:44:29.902093,4
人084,人028,群聊发言,2025-10-28 09:44:29.902093,4
人048,人004,文件分享,2025-11-15 11:16:29.902093,1
文100,文080,群聊发言,2025-10-19 02:31:29.902093,5
人042,文077,@提及,2025-10-30 14:35:29.902093,3
文043,人009,群聊发言,2025-11-13 08:42:29.902093,5
文089,人026,@提及,2025-11-05 11:32:29.902093,3
人012,人004,群聊发言,2025-10-22 08:12:29.902093,1
人081,人027,群聊发言,2025-10-19 22:26:29.902093,3
人026,文095,文件分享,2025-10-18 22:03:29.902093,2
文066,环071,文件分享,2025-11-02 01:32:29.902093,3
环081,环099,@提及,2025-10-25 16:32:29.902093,4
人061,人071,私聊,2025-11-08 17:53:29.902093,2
文007,文086,群聊发言,2025-10-31 21:30:29.902093,3
环047,,@提及,2025-11-05 12:24:29.902093,5
环037,文032,群聊发言,2025-11-01 23:51:29.902093,5
人066,环085,@提及,2025-10-28 10:32:29.902093,1
人066,环085,@提及,2025-10-28 10:32:29.902093,1
文083,人093,@提及,2025-10-29 06:13:29.902093,1
人052,文031,群聊发言,2025-11-13 11:19:29.902093,3
人089,文027,群聊发言,2025-11-04 05:18:29.902093,1
人042,文017,私聊,2025-11-16 09:27:29.902093,4
人011,人014,@提及,2025-10-27 16:10:29.902093,2
环024,文033,@提及,2025-11-13 23:27:29.902093,4
环060,文078,群聊发言,2025-11-14 15:38:29.902093,5
人027,文046,@提及,2025-10-19 06:11:29.902093,3
文078,环028,@提及,2025-11-01 20:30:29.902093,4
文078,环028,@提及,2025-11-01 20:30:29.902093,4
环009,,群聊发言,2025-11-14 04:50:29.902093,2
人034,文014,@提及,2025-11-14 00:14:29.902093,5
环075,人031,私聊,2025-11-17 00:43:29.902093,2
文084,文060,群聊发言,2025-10-30 13:23:29.902093,3
人045,环004,群聊发言,2025-11-12 16:27:29.902093,5
环037,人082,群聊发言,2025-10-24 13:23:29.902093,1
文073,人014,群聊发言,2025-11-14 03:15:29.902093,1
文010,人066,私聊,2025-11-13 10:13:29.902093,1
环011,环071,@提及,2025-10-25 04:51:29.902093,5
文092,人068,群聊发言,2025-11-03 15:35:29.902093,5
文036,文045,文件分享,2025-10-22 15:15:29.902093,4
环053,,群聊发言,2025-10-31 13:35:29.902093,2
环082,文059,群聊发言,2025-11-08 10:22:29.902093,3
人016,环093,群聊发言,2025-11-10 19:50:29.902093,2
环080,环093,群聊发言,2025-11-08 12:40:29.902093,5
环010,,群聊发言,2025-10-28 04:49:29.902093,2
人064,人020,群聊发言,2025-10-21 22:09:29.902093,2
环010,环031,@提及,2025-11-16 14:37:29.902093,2
文072,环040,@提及,2025-11-14 19:08:29.902093,3
环074,人002,群聊发言,2025-10-26 23:07:29.902093,2
人075,环032,文件分享,2025-11-07 21:00:29.902093,2
文037,文050,群聊发言,2025-10-29 00:57:29.902093,1
人026,人012,群聊发言,2025-11-14 01:49:29.902093,1
环090,文079,@提及,2025-11-09 18:00:29.902093,5
文028,环061,@提及,2025-10-22 04:12:29.902093,4
人016,环032,私聊,2025-11-06 09:21:29.902093,1
文046,环012,群聊发言,2025-11-07 17:30:29.902093,4
环100,人001,群聊发言,2025-11-01 14:19:29.902093,3
环036,人047,@提及,2025-11-06 06:30:29.902093,2
文090,环011,@提及,2025-11-13 06:11:29.902093,4
环064,文025,@提及,2025-11-09 09:55:29.902093,3
环046,文074,@提及,2025-11-12 01:04:29.902093,3
环091,文037,群聊发言,2025-10-26 03:55:29.902093,4
人062,人076,群聊发言,2025-10-30 14:57:29.902093,1
人022,环004,@提及,2025-10-22 20:06:29.902093,4
环044,文002,@提及,2025-11-11 04:56:29.902093,1
文080,文063,群聊发言,2025-10-25 15:08:29.902093,5
环077,环036,群聊发言,2025-10-27 19:58:29.902093,2
人007,环044,私聊,2025-11-08 00:40:29.902093,1
人007,环044,私聊,2025-11-08 00:40:29.902093,1
环051,文072,@提及,2025-11-07 16:33:29.902093,5
人057,环090,群聊发言,2025-11-15 18:22:29.902093,2
环065,人020,私聊,2025-10-31 21:03:29.902093,3
人007,人075,私聊,2025-11-17 04:43:29.902093,5
文089,人004,私聊,2025-10-20 07:43:29.902093,4
文033,人055,文件分享,2025-11-15 23:14:29.902093,4
文032,文097,群聊发言,2025-10-28 15:32:29.902093,2
文071,文011,群聊发言,2025-11-10 14:19:29.902093,2
人056,人015,文件分享,2025-10-23 07:45:29.902093,5
环083,文023,@提及,2025-11-06 06:42:29.902093,1
环070,环088,@提及,2025-11-05 16:54:29.902093,4
人100,环062,@提及,2025-11-09 12:44:29.902093,3
文035,人013,私聊,2025-11-02 12:42:29.902093,3
文025,人072,群聊发言,2025-10-23 21:17:29.902093,5
文053,文059,群聊发言,2025-10-27 12:40:29.902093,5
环030,文090,私聊,2025-11-13 00:19:29.902093,1
文010,环020,@提及,2025-10-21 19:59:29.902093,5
文024,环036,@提及,2025-11-01 15:18:29.902093,4
环067,人003,群聊发言,2025-10-26 23:32:29.902093,2
文044,,私聊,2025-11-04 16:33:29.902093,3
环089,文005,@提及,2025-10-19 16:52:29.902093,1
文048,环068,@提及,2025-10-26 08:23:29.902093,5
文099,人004,群聊发言,2025-10-19 22:20:29.902093,3
环097,人071,群聊发言,2025-10-23 14:50:29.902093,5
环086,文098,私聊,2025-11-13 17:45:29.902093,2
文052,人067,@提及,2025-11-12 18:51:29.902093,3
环093,环009,文件分享,2025-11-04 20:00:29.902093,3
环057,文060,私聊,2025-11-06 21:16:29.902093,4
文016,人017,群聊发言,2025-11-15 18:22:29.902093,5
环030,文013,私聊,2025-10-25 02:17:29.902093,5
环017,环040,群聊发言,2025-11-03 05:27:29.902093,2
环017,环031,文件分享,2025-11-15 07:19:29.902093,3
环017,环031,文件分享,2025-11-15 07:19:29.902093,3
人060,人100,文件分享,2025-10-28 04:50:29.902093,1
人041,人009,群聊发言,2025-10-19 11:31:29.902093,5
人045,人085,私聊,2025-11-12 14:28:29.902093,5
人024,人013,群聊发言,2025-10-26 08:10:29.902093,5
人024,人013,群聊发言,2025-10-26 08:10:29.902093,5
文035,环089,群聊发言,2025-11-05 11:04:29.902093,4
人070,环024,私聊,2025-10-20 07:34:29.902093,3
环010,人011,@提及,2025-10-24 04:09:29.902093,1
环010,人011,@提及,2025-10-24 04:09:29.902093,1
环044,人083,私聊,2025-11-10 18:35:29.902093,3
环020,文091,群聊发言,2025-10-31 06:12:29.902093,5
环020,文091,群聊发言,2025-10-31 06:12:29.902093,5
文053,,群聊发言,2025-10-29 13:24:29.902093,1
环056,文063,@提及,2025-11-02 12:16:29.902093,1
人062,文041,群聊发言,2025-11-03 02:25:29.902093,3
文095,人039,群聊发言,2025-11-05 07:50:29.902093,5
环050,环090,私聊,2025-11-12 19:07:29.902093,1
人006,人100,私聊,2025-11-13 01:57:29.902093,1
文039,人027,群聊发言,2025-11-10 08:45:29.902093,5
文058,环023,群聊发言,2025-10-19 12:16:29.902093,3
人025,环061,@提及,2025-11-06 09:26:29.902093,2
人025,环061,@提及,2025-11-06 09:26:29.902093,2
人043,人091,私聊,2025-10-29 02:10:29.902093,4
人043,人091,私聊,2025-10-29 02:10:29.902093,4
人082,,文件分享,2025-11-11 21:22:29.902093,3
文063,文029,文件分享,2025-11-03 07:16:29.902093,5
环018,环038,群聊发言,2025-10-20 12:27:29.902093,2
人041,文030,群聊发言,2025-11-13 08:47:29.902093,1
人051,人002,群聊发言,2025-11-03 09:40:29.902093,5
人051,人002,群聊发言,2025-11-03 09:40:29.902093,5
环030,人010,@提及,2025-10-26 22:07:29.902093,3
环092,人070,@提及,2025-11-11 12:43:29.902093,4
环049,环080,@提及,2025-11-08 20:50:29.902093,3
文054,环048,私聊,2025-11-09 22:00:29.902093,2
环040,人035,@提及,2025-10-26 16:59:29.902093,2
人007,人041,群聊发言,2025-10-21 04:44:29.902093,1
文011,文022,群聊发言,2025-10-26 14:59:29.902093,4
文008,文045,群聊发言,2025-11-09 21:17:29.902093,5
人099,人055,@提及,2025-11-07 02:29:29.902093,2
文061,文080,@提及,2025-10-22 14:18:29.902093,4
人006,环007,私聊,2025-11-08 00:49:29.902093,5
环092,文012,@提及,2025-11-01 18:51:29.902093,3
人079,文075,私聊,2025-10-27 20:50:29.902093,1
环041,环097,群聊发言,2025-10-22 11:10:29.902093,2
人048,人075,群聊发言,2025-11-02 19:53:29.902093,3
文053,文007,@提及,2025-11-09 15:56:29.902093,4
文035,环013,@提及,2025-11-14 03:08:29.902093,3
环087,文043,@提及,2025-11-05 21:06:29.902093,4
环022,,群聊发言,2025-10-25 14:48:29.902093,4
环016,文015,@提及,2025-10-27 03:02:29.902093,2
文053,人099,群聊发言,2025-11-03 05:48:29.902093,3
文035,文063,@提及,2025-11-08 14:13:29.902093,5
文100,文081,@提及,2025-11-04 19:55:29.902093,5
环019,人018,@提及,2025-10-20 19:14:29.902093,4
文088,人020,私聊,2025-11-11 20:09:29.902093,3
文088,人020,私聊,2025-11-11 20:09:29.902093,3
文017,文076,@提及,2025-10-27 22:06:29.902093,1
人021,文038,私聊,2025-11-13 23:48:29.902093,2
人007,环077,@提及,2025-10-27 22:53:29.902093,2
人007,环077,@提及,2025-10-27 22:53:29.902093,2
文100,人071,群聊发言,2025-10-19 14:55:29.902093,3
环044,文038,群聊发言,2025-11-10 12:17:29.902093,2
人084,文024,@提及,2025-10-19 19:16:29.902093,4
环012,环020,群聊发言,2025-11-04 21:56:29.902093,5
环071,文086,私聊,2025-10-30 20:17:29.902093,3
人033,环069,群聊发言,2025-10-27 17:08:29.902093,2
环026,人093,@提及,2025-10-25 18:41:29.902093,4
环072,文038,群聊发言,2025-10-29 22:13:29.902093,1
文062,人098,群聊发言,2025-11-05 21:08:29.902093,3
文061,文082,@提及,2025-11-09 19:09:29.902093,4
环085,环067,群聊发言,2025-11-14 11:37:29.902093,5
人065,文017,群聊发言,2025-10-31 08:21:29.902093,3
人065,文017,群聊发言,2025-10-31 08:21:29.902093,3
文017,人034,文件分享,2025-11-04 19:49:29.902093,3
人082,文022,群聊发言,2025-11-17 17:44:29.902093,5
环075,文053,文件分享,2025-11-13 21:47:29.902093,3
文035,人043,私聊,2025-11-06 18:35:29.902093,1
文009,环053,群聊发言,2025-10-29 22:43:29.902093,2
环022,环018,群聊发言,2025-11-05 13:12:29.902093,3
环039,,群聊发言,2025-11-11 20:01:29.902093,2
人088,人028,私聊,2025-10-25 06:52:29.902093,3
环049,,@提及,2025-11-07 09:08:29.902093,3
文036,,群聊发言,2025-11-15 21:39:29.902093,3
环074,文012,私聊,2025-11-06 08:14:29.902093,3
人048,人090,群聊发言,2025-11-02 01:13:29.902093,5
文057,环071,私聊,2025-11-16 08:57:29.902093,1
人033,人092,私聊,2025-10-28 09:04:29.902093,5
文038,人036,@提及,2025-11-03 05:01:29.902093,5
文086,文002,群聊发言,2025-11-04 07:07:29.902093,5
文011,文087,@提及,2025-10-26 05:18:29.902093,4
文073,,@提及,2025-11-11 14:24:29.902093,1
文025,文075,@提及,2025-11-09 04:31:29.902093,4
文025,文075,@提及,2025-11-09 04:31:29.902093,4
环068,环056,私聊,2025-10-30 17:58:29.902093,2
人073,人060,群聊发言,2025-10-29 17:34:29.902093,4
文009,环018,群聊发言,2025-11-02 12:45:29.902093,1
文009,环018,群聊发言,2025-11-02 12:45:29.902093,1
文021,文044,群聊发言,2025-11-12 17:05:29.902093,5
文021,文044,群聊发言,2025-11-12 17:05:29.902093,5
文088,人087,@提及,2025-10-31 11:30:29.902093,1
文088,人087,@提及,2025-10-31 11:30:29.902093,1
文015,人080,@提及,2025-11-15 19:58:29.902093,1
环003,人048,群聊发言,2025-10-24 08:39:29.902093,2
环007,人090,群聊发言,2025-11-14 16:12:29.902093,1
